indice_insertion;indice_effort
21.898;7.018
17.967;8.601
19.927;23.747
12.779;5.192
24.53;10.367
20.166;5.628
18.22;8.405
33.647;14.25
22.015;12.521
19.222;31.195
27.851;9.753
18.556;7.791
8.959;0
14.458;4.39
37.872;7.776
19.824;15.815
31.705;16.985
13.352;7.177
22.685;13.301
29.799;14.916
14.133;15.074
24.337;10.595
10.527;13.067
13.417;9.057
7.613;5.659
15.262;9.226
25.1;4.829
12.676;4.521
22.853;12.136
32.784;11.839
24.654;22.926
18.673;11.704
23.406;5.647
21.289;7.452
12.951;6.445
17.829;9.098
17.788;7.009
5.771;0.973
19.278;6.79
8.243;2.541
15.732;6.174
12.307;9.637
28.2;22.428
18.294;8.812
14.742;9.52
13.813;9.179
21.245;8.806
12.49;9.042
22.288;11.242
12.551;5.823
30.347;13.217
29.265;15.923
11.768;10.759
25.554;10.646
19.422;7.59
8.502;5.784
17.477;10.238
28.866;8.943
19.084;6.742
23.219;13.424
31.567;6.763
30.538;10.252
12.898;17.679
25.731;11.255
18.367;7.226
27.859;6.913
18.151;11.052
20.352;7.452
40.908;13.03
17.022;13.024
21.312;9.032
27.617;6.609
18.313;43.051
14.748;5.389
15.317;5.947
33.277;9.516
20.491;12.659
16.902;8.166
18.133;7.171
15.314;5.654
11.674;8.329
10.169;4.612
12.097;6.746
29.449;11.984
7.779;4.264
17.5;6.212
17.426;11.979
41.769;5.975
14.124;18.28
34.429;8.031
12.002;10.549
19.644;17.624
15.112;9.562
18.069;7.595
10.801;5.963
26.407;13.819
15.343;5.983
25.451;10.767
16.283;12.954
14.32;5.943
17.757;9.176
19.074;6.035
14.88;10.545
12.426;19.161
34.872;13.19
13.433;14.349
31.661;18.593
8.597;16.569
21.059;11.381
17.719;5.851
12.923;4.683
14.977;11.627
21.003;16.54
20.881;7.903
29.313;10.638
16.197;8.343
27.785;8.536
11.638;6.816
8.927;4.831
11.3;4.987
16.01;3.09
15.15;15.537
3.692;0.458
15.527;10.159
34.44;11.626
21.873;2.326
8.153;6.619
16.249;6.069
17.885;7.54
21.425;10.492
14.582;7.022
26.215;20.969
27.949;12.859
28.6;15.711
21.282;8.589
12.741;1.687
17.757;8.682
9.814;4.034
19.432;9.479
22.088;9.164
19.978;3.409
27.83;14.838
17.653;8.101
25.375;12.535
39.409;6.155
9.402;7.584
18.959;2.798
42.937;8.348
24.129;34.973
30.789;6.772
14.017;4.379
7.586;7.005
23.198;12.454
34.031;7.437
30.39;5.764
13.87;7.133
25.172;6.49
25.852;12.119
10.621;4.787
13.006;7.196
29.655;7.734
14.384;12.373
11.861;6.018
18.872;3.154
19.784;15.561
15.589;4.922
12.369;4.017
18.994;5.941
10.193;7.571
19.881;9.518
17.797;3.141
26.807;13.857
23.515;11.318
23.468;17.867
29.971;8.489
11.125;6.059
24.616;15.135
31.323;11.078
17.172;6.3
14.789;9.676
10.493;3.318
26.198;9.037
24.748;11.784
19.221;3.12
14.369;15.434
15.312;5.441
55.034;19.15
9.918;9.053
16.774;38.557
10.158;2.304
13.325;1.057
19.264;9.482
23.955;5.335
19.208;24.659
15.068;6.549
12.308;7.179
16.479;6.929
13.024;7.819
19.407;6.114
9.127;4.741
4.661;2.638
14.795;3.924
12.844;9.172
17.927;8.826
21.065;9.365
32.206;14.008
14.189;7.509
25.444;22.71
18.94;10.832
10.544;3.458
39.703;19.259
25.712;9.295
18.052;5.942
16.492;10.49
12.717;5.652
21.128;9.5
12.471;5.057
20.188;13.395
29.189;20
11.34;5.479
12.745;5.697
15.034;3.95
8.01;9.838
10.674;7.333
20.284;21.405
21.354;9.424
25.419;14.346
26.754;12.052
20.706;7.107
25.263;18.068
22.761;14.628
23.701;8.271
33.323;8.18
20.333;8.992
12.236;13.403
19.955;13.629
19.632;11.673
19.885;6.388
16.554;12.434
19.379;10.728
16.06;16.168
22.059;11.318
12.657;6.479
34.617;10.743
22.572;12.564
32.895;10.173
18.229;8.964
25.698;8.319
23.691;13.065
16.339;5.68
17.182;11.354
23.542;5.14
23.97;10.724
18.875;10.314
12.359;4.107
24.358;15.159
23.728;10.386
18.994;14.385
19.18;8.4
34.568;11.184
17.97;8.131
14.783;6.771
13.013;5.659
27.486;17.114
21.273;10.75
10.585;2.529
21.074;8.535
17.27;3.419
16.626;7.619
22.095;6.845
18.699;11.346
20.975;15.833
16.472;6.548
27.495;13.035
23.712;4.783
10.771;7.871
14.66;12.751
18.59;8.547
18.407;6.792
13.712;11.553
24.681;3.656
22.085;14.937
31.746;10.759
16.812;12.596
16.955;12.158
22.235;6.891
11.229;1.044
20.293;13.73
9.104;5.096
23.295;17.627
17.813;8.973
11.452;11.117
25.021;4.376
5.17;0.744
28.286;6.72
21.451;5.869
19.025;11.348
21.924;8.821
20.146;13.051
30.298;13.609
21.299;7.585
19.553;15.711
28.249;14.52
9.884;6.396
16.528;19.844
27.145;7.589
25.455;22.174
29.735;10.709
19.652;7.769
28.485;14.97
14.861;7.502
12.685;6.434
17.118;5.962
27.951;8.255
20.533;9.27
17.14;6.572
17.663;0.891
8.675;1.876
22.166;6.944
12.153;7.701
14.686;9.101
11.021;5.192
14.737;4.72
16.371;23.843
13.837;4.637
15.378;6.037
31.343;10.733
28.717;5.226
15.461;24.009
15.917;13.803
17.775;10.373
22.735;11.936
16;4.301
27.433;21.225
15.398;8.631
10.832;6.404
19.079;16.07
10.352;5.026
24.333;10.44
16.83;11.76
10.247;3.391
16.055;22.222
22.093;6.326
50.533;15.825
28.018;9.015
16.714;8.57
14.904;6.86
14.306;5.049
26.742;33.94
49.903;12.542
12.324;0.502
16.905;10.216
10.269;5.115
17.312;2.737
13.305;9.541
21.451;11.89
17.287;14.619
18.952;15.568
13.13;10.526
24.616;8.318
19.608;12.23
22.305;11.707
18.892;5.676
26.969;6.389
36.828;13.235
21.724;11.329
26.3;6.418
24.627;16.856
27.121;21.414
16.81;19.482
10.546;3.083
26.996;13.629
26.286;9.069
12.39;8.089
29.488;11.627
24.781;9.173
25.29;14.848
24.269;18.041
29.523;69.489
29.11;8.284
15.219;9.892
13.638;10.745
22.267;17.65
11.792;5.556
15.743;6.916
18.926;11.618
16.406;8.661
17.498;8.849
18.755;11.035
13.868;6.012
17.748;8.377
12.341;0.937
13.595;5.994
21.899;6.612
24.749;11.901
22.64;5.422
12.249;6.966
55.462;19.798
17.598;9.391
19.406;8.952
24.245;13.566
17.831;8.202
17.335;14.295
23.672;4.349
28.315;9.164
10.369;24.668
29.397;9.272
36.193;22.29
12.592;9.096
25.206;15.328
14.329;7.009
26.3;8.38
14.639;7.684
18.247;13.39
14.722;17.919
16.97;14.716
18.144;8.339
16.606;12.865
19.605;5.853
12.452;7.654
11.532;3.001
20.343;11.426
18.419;16.984
27.303;16.223
17.806;19.342
11.915;6.043
19.79;6.807
36.258;10.58
17.631;16.996
22.472;15.52
28.921;14.752
12.403;14.273
10.899;21.73
24.311;10.685
10.04;6.838
11.366;20.844
39.379;13.981
16.603;10.271
26.2;14.321
34.884;9.395
21.304;10.99
12.263;3.155
10.95;5.347
18.988;8.417
30.372;12.518
15.286;7.828
20.171;17.639
22.985;16.647
37.681;9.174
16.813;8.399
20.491;11.923
16.461;4.355
14.396;7.456
25.639;9.691
20.147;5.725
19.311;6.881
22.382;4.247
16.054;7.747
16.124;5.24
28.295;16.912
13.439;9.179
20.421;15.193
18.066;8.438
21.234;8.645
19.811;4.767
26.872;4.099
20.61;6.033
18.637;10.956
12.033;1.944
23.404;8.721
8.713;1.525
23.483;8.628
16.16;9.637
21.33;5.365
27.235;12.503
16.212;7.997
11.164;6.633
15.74;11.215
13.578;3.076
19.212;8.606
13.867;22.153
12.257;5.119
13.034;10.82
25.935;6.495
34.485;10.696
22.184;11.944
16.465;7.767
27.903;8.595
33.944;19.873
26.421;9.194
20.331;8.338
19.488;3.048
30.776;14.828
45.592;7.91
8.708;5.962
20.874;10.028
27.063;7.967
16.804;8.806
31.504;9.238
18.825;16.119
14.564;11.514
15.972;8.361
38.761;21.476
15.677;7.537
15.535;5.76
11.355;6.63
19.381;8.973
27.319;14.129
29.48;15.466
31.716;9.492
18.029;11.672
17.74;16.977
18.57;11.104
29.875;16.888
11.383;6.051
23.193;22.522
24.125;7.373
19.569;10.527
18.943;4.61
18.553;1.728
15.387;9.829
11.472;7.126
14.508;9.655
38.945;18.583
12.633;8.375
19.7;13.448
7.258;6.979
16.02;13.606
15.943;8.882
6.504;7.362
7.797;4.709
22.174;11.238
14.763;4.163
37.622;20.035
15.89;7.741
24.235;15.918
20.344;9.113
17.953;8.546
33.264;10.172
11.542;7.064
13.108;16.481
13.731;8.284
16.116;6.948
15.031;3.402
7.818;4.296
16.865;9.757
15.531;5.525
10.772;2.427
14.311;7.283
44.879;10.563
13.101;8.144
16.79;11.85
15.315;10.303
22.486;8.134
23.647;12.564
19.733;14.546
17.801;9.016
17.531;12.268
10.599;9.023
21.119;6.223
4.33;9.49
17.923;21.842
27.41;9.812
15.079;11.617
31.216;21.719
17.298;4.534
14.532;6.924
10.653;4.212
17.21;12.395
15.242;26.616
21.002;5.013
14.91;10.617
16.92;5.727
19.829;17.578
13.001;4.604
22.608;8.621
14.005;4.959
21.141;10.497
18.014;8.176
24.646;19.389
15.754;9.223
12.501;10.09
14.252;8.701
21.997;5.355
19.229;13.067
30.758;20.396
26.274;11.48
13.758;12.956
10.87;7.953
23.225;7.966
15.652;22.568
17.449;19.744
29.783;9.449
28.475;8.132
12.173;3.565
21.611;9.128
15.929;10.013
13.729;9.513
12.969;6.277
12.752;10.583
19.654;7.541
14.635;8.579
17.949;7.77
14.948;4.646
25.187;5.224
15.964;7.851
16.117;4.161
19.965;30.437
18.862;11.357
14.564;13.635
22.209;19.681
15.192;9.675
20.097;14.988
15.307;8.962
20.017;9.248
30.933;11.901
21.785;8.384
17.85;6.582
36.471;21.34
18.628;5.309
17.805;11.504
15.226;7.174
18.036;12.652
19.383;4.094
19.834;9.659
15.955;8.77
26.656;17.115
11.555;8.998
18.609;8.392
16.823;13.534
35.965;28.88
32.854;7.107
16.561;9.988
18.102;8.915
12.952;2.473
20.793;5.715
28.394;9.375
15.636;9.45
32.635;12.168
11.603;5.448
11.209;5.011
18.847;7.341
44.659;13.31
15.584;6.363
30.416;27.256
31.329;10.041
15.414;8.022
35.296;9.298
19;3.992
24.361;14.715
26.035;13.847
31.581;19.244
33.18;6.002
29.968;15.453
17.535;18.172
22.364;9.405
22.346;6.204
13.262;4.548
21.122;8.343
24.373;18.335
20.637;17.305
33.594;16.697
29.831;4.084
20.207;16.931
14.243;8.33
21.971;15.541
17.377;6.556
21.819;5.291
10.391;6.17
9.73;6.387
21.172;7.801
13.117;7.896
26.648;15.205
29.726;10.17
19.708;10.618
16.171;6.35
20.461;9.179
8.146;4.978
16.237;13.583
10.524;4.1
38.454;9.329
26.507;6.081
18.876;9.7
23.916;12.746
28.595;5.938
19.022;6.304
8.171;4.394
17.334;8.987
18.039;11.48
24.145;4.979
14.422;7.206
26.326;23.912
16.109;18.029
13.443;18.31
22.975;11.766
16.912;20.77
13.023;8.488
10.406;4.556
31.825;12.522
18.946;8.685
13.627;7.685
24.039;22.314
12.997;7.022
21.959;9.659
26.361;7.12
17.443;10.151
42.644;23.068
13.489;6.559
12.359;5.915
13.848;11.15
20.575;8.708
13.447;5.72
19.731;13.131
31.262;8.93
26.971;11.104
10.265;10.694
11.139;7.94
21.502;18.873
18.311;12.026
20.277;16.254
11.593;6.217
29.852;4.98
26.042;8.518
26.695;19.444
26.431;13.043
23.283;8.756
17.723;11.372
28.381;10.427
29.867;9.671
21.63;7.729
10.616;6.563
17.734;8.798
14.235;8.673
21.149;5.495
15.763;9.469
28;23.413
25.337;8.811
19.604;16.895
22.202;12.941
29.589;5.465
18.025;15.342
19.536;14.204
15.077;6.75
14.158;9.636
31.538;16.544
27.001;10.442
21.299;8.95
17.622;10.794
20.776;10.913
28.64;12.041
25.682;2.69
31.417;15.254
18.506;13.292
20.659;4.401
17.328;13.251
16.213;6.965
32.292;6.432
21.1;11.086
7.383;10.028
28.369;8.36
20.31;16.374
20.69;3.622
16.382;5.043
26.701;8.893
33.248;23.93
27.02;11.476
27.74;18.034
27.961;7.071
28.167;13.166
19.28;7.692
17.016;8.83
17.666;11.944
24.415;15.898
18.961;7.14
12.765;5.083
18.274;6.135
15.938;10.401
25.235;7.449
8.153;9.035
15.338;7.165
32.258;4.679
35.558;12.654
12.38;8.385
17.977;14.371
23.24;20.067
14.886;6.339
21.83;5.465
24.162;5.299
15.873;7.602
8.755;2.671
15.722;8.517
18.23;4.308
19.019;7.9
17.709;28.194
12.044;7.336
14.604;2.751
20.352;17.979
14.516;6.865
9.784;2.086
15.062;21.99
27.826;17.348
16.361;5.862
30.744;12.926
26.24;13.569
15.122;17.648
12.708;11.59
23.244;7.214
13.947;8.661
11.894;8.791
19.485;18.859
16.957;7.337
13.828;9.343
29.184;15.729
49.907;21.762
18.574;9.01
20.673;15.272
14.213;7.466
15.113;9.772
26.897;14.146
9.03;4.256
11.16;4.344
18.774;9.25
18.706;8.7
29.823;19.266
11.873;4.574
28.854;4.714
16.78;11.726
32.342;7.782
13.726;16.926
27.258;9.796
13.01;6.145
18.878;6.056
13.102;5.573
16.728;11.565
13.352;7.11
18.552;9.882
17.426;10.006
15.579;4.219
9;4.348
18.398;10.392
32.963;7.51
22.388;10.036
16.977;8.983
10.093;2.799
30.116;8.54
37.891;13.108
16.114;5.936
17.484;12.579
14.94;3.209
31.078;14.573
17.288;32.832
29.606;12.175
10.763;14.28
16.489;7.623
28.063;12.385
35.147;17.372
20.268;11.938
23.152;13.651
13.782;11.436
20.989;11.414
29.208;12.315
14.691;41.586
15.11;6.69
10.386;4.051
17.5;14.987
26.217;12.003
19.852;14.137
13.254;4.848
22.55;12.796
35.603;13.435
15.595;7.638
11.291;6.177
30.924;10.738
17.309;8.102
22.177;12.014
18.916;7.77
13.215;5.188
35.307;16.922
8.621;20.306
13.618;7.87
7.086;1.774
24.234;7.83
18.789;8.608
20.557;10.825
18.113;6.302
19.007;9.366
27.136;5.817
19.338;20.028
22.552;7.055
13.599;8.355
23.093;10.523
21.024;8.848
21.142;17.629
9.113;6.447
27.359;16.508
14.645;12.534
1.022;0.673
27.166;5.739
25.99;9.556
21.517;25.212
24.395;6.073
12.554;10.904
25.442;8.457
18.11;10.863
20.688;9.676
21.439;7.844
13.231;5.642
17.695;6.977
18.216;7.883
19.433;5.861
35.608;7.175
30.181;8.045
24.313;12.851
10.557;4.629
14.443;9.729
29.208;24.201
29.562;5.992
22.669;8.588
16.08;3.443
51.378;12.506
21.318;8.784
16.156;7.502
12.851;9.659
16.258;10.864
15.408;11.547
11.491;8.515
30.736;11.022
15.336;4.231
17.717;7.892
18;13.301
16.134;6.139
17.973;10.438
16.573;12.496
12.542;5.624
13.832;14.225
14.369;7.883
23.959;6.747
17.697;12.212
19.94;12.338
16.578;10.817
15.591;12.304
17.604;10.226
28.138;3.719
7.17;2.052
17.985;5.556
19.82;11.119
28.876;16.911
10.526;5.471
13.052;13.181
18.483;8.118
11.38;2.92
10.886;13.784
17.293;5.6
9.963;3.701
16.172;11.774
11.682;4.093
15.915;6.916
10.748;10.698
16.039;5.804
28.447;9.845
7.834;4.137
19.077;5.78
15.663;12.503
28.866;8.78
18.934;7.562
9.602;4.531
23.159;7.904
16.539;7.132
47.328;14.588
34.303;11.305
18.959;6.543
12.23;10.655
28.29;22.786
3.036;0.886
25.547;15.306
16.701;9.127
13.063;9.394
24.224;7.985
10.313;2.787
28.306;12.611
51.058;7.699
14.083;5.519
29.847;3.24
15.415;13.492
29.774;9.764
12.809;2.844
20.944;9.456
31.078;19.327
27.429;12.727
19.259;10.586
18.334;5.834
20.367;3.389
18.904;14.485
9.593;4.398
7.503;4.971
19.254;3.508
12.28;7.011
21.193;7.12
23.604;5.187
21.416;14.55
15.459;5.105
26.832;9.688
13.726;2.376
19.527;6.821
12.924;12.684
17.363;21.615
26.092;11.962
14.566;6.83
24.055;8.477
14.637;2.431
13.164;5.402
36.275;6.705
13.022;11.51
12.186;10.057
15.725;10.782
14.962;9.051
17.402;5.801
20.236;16.36
28.139;12.398
9.679;13.883
26.917;16.876
19.433;2.519
18.493;12.606
32.402;18.837
23.836;9.563
25.863;12.923
18.991;6.117
15.508;9.709
23.678;11.466
23.277;5.937
17.806;27.675
20.429;14.351
11.207;5.188
14.113;8.241
35.508;10.685
25.172;4.64
34.753;13.497
32.347;13.553
41.653;10.988
28.27;12.254
21.696;5.75
20.669;12.205
8.109;3.177
26.875;12.279
27.942;12.045
25.653;6.418
25.358;10.99
21.446;9.274
13.151;8.253
11.085;5.583
18.674;8.581
24.76;10.786
11.135;8.702
34.508;6.599
25.25;26.08
13.997;3.425
12.767;3.452
25.828;9.084
11.418;3.615
12.459;3.301
18.33;0.717
24.329;5.179
14.581;5.37
15.618;7.217
22.536;10.249
29.869;5.289
15.406;4.978
16.018;11.872
22.175;8.158
28.857;11.475
21.977;11.202
15.812;8.368
26.058;18.792
23.473;14.208
13.232;4.506
13.029;15.123
18.135;13.105
14.464;7.052
29.95;10.304
7.759;20.527
17.662;5.172
16.423;25.429
10.42;3.067
32.04;21.263
14.79;8.892
15.549;5.57
15.814;9.849
38.286;16.097
17.245;7.789
13.243;4.033
14.419;3.712
15.854;9.101
17.163;16.979
10.167;4.817
14.299;15.745
13.265;9.609
12.285;6.155
15.461;12.78
22.58;11.835
37.738;46.232
27.945;14.188
21.111;11.162
17.857;7.631
15.716;4.352
13.084;11.68
23.87;6.244
21.286;6.844
7.08;3.226
18.011;6.685
8.034;5.603
7.525;4.03
45.358;9.741
17.22;9.81
17.53;8.663
37.849;11.728
19.879;8.137
19.055;5.555
17.984;11.132
12.635;3.571
25.616;14.198
10.168;7.097
16.578;7.159
19.329;11.099
25.739;5.118
19.801;10.459
17.494;8.784
19.422;7.259
14.013;9.01
22.511;5.999
34.799;6.986
19.077;4.492
10.359;9.705
11.619;8.507
18.767;18.649
21.217;15.009
18.292;11.624
21.124;12.74
37.274;4.5
23.157;10.051
22.571;15.663
14.577;9.354
12.203;4.27
15.923;10.442
28.245;5.344
19.564;5.941
14.771;7.527
22.074;6.75
17.629;1.491
15.202;6.249
16.943;9.646
14.104;6.689
15.764;9.921
22.143;8.969
27.917;8.444
23.037;6.674
21.62;8.845
19.076;13.848
6.993;2.235
11.268;6.958
23.883;9.521
15.856;4.384
14.59;12.786
30.851;8.608
15.624;9.926
13.859;4.435
19.046;4.73
12.919;3.417
12.477;8.503
16.615;9.067
15.518;8.778
27.697;11.536
30.764;18.42
14.97;10.053
13.027;5.657
27.409;11.18
22.467;8.671
16.855;4.572
31.991;8.05
23.862;10.52
17.986;10.723
9.257;5.431
19.745;8.829
24.054;8.786
16.288;10.914
25.743;20.43
10.009;3.536
10.483;6.474
25.465;32.624
14.705;7.482
14.404;18.136
18.661;10.317
34.666;14.913
11.623;9.872
10.16;7.638
14.499;5.12
23.233;15.065
21.566;5.127
16.27;5.36
17.746;8.947
14.978;15.023
13.602;8.384
18.386;6.519
17.338;15.192
11.352;6.592
28.621;7.705
35.019;13
16.807;7.814
18.474;5.894
23.265;10.533
13.249;16.304
14.873;8.437
41.295;9.476
34.73;10.043
22.239;4.753
27.525;12.16
23.346;7.114
14.724;8.952
35.308;5.064
14.34;3.13
26.308;13.341
32.004;5.894
18.388;12.202
25.467;11.348
31.168;14.099
28.522;11.448
14.071;9.655
19.484;12.336
10.557;4.111
21.062;11.722
14.96;23.929
14.405;8.865
25.562;10.474
18.102;17.611
8.74;5.012
30.345;19.843
19.292;8.533
18.587;16.612
39.868;17.594
14.377;11.452
19.784;6.772
23.641;10.693
20.482;10.321
14.911;7.492
17.671;9.678
22.017;11.955
13.917;4.25
31.717;8.334
17.759;32.565
12.827;6.506
37.794;16.985
18.532;6.663
38.675;8.456
18.339;4.514
27.22;6.362
21.769;17.634
14.115;8.119
20.77;4.625
18.767;5.762
20.632;10.674
25.153;4.596
10.532;4.599
18.351;5.865
22.059;11.817
16.629;7.78
23.829;11.832
22.811;12.731
27.084;6.026
12.718;7.47
28.425;10.591
23.83;15.549
16.919;11.189
14.366;5.738
20.232;7.779
39.224;20.043
24.8;15.652
31.771;15.66
20.933;23.674
18.494;8.277
27.102;7.628
13.064;3.73
19.867;7.986
45.39;25.601
33.83;7.305
21.856;11.59
32.245;8.763
19.087;13.211
10.143;2.546
46.196;6.283
11.49;7.178
28.058;7.707
24.115;6.635
16.613;10.796
14.95;10.41
18.736;8.021
22.696;12.692
12.441;13.836
12.137;9.638
20.293;7.567
15.945;6.776
24.882;13.888
21.267;18.169
13.432;9.353
27.209;11.619
18.54;9
16.39;9.369
19.121;9.914
14.383;4.556
20.14;16.092
22.278;8.078
19.791;9.795
19.33;10.768
16.725;6.403
12.893;4.255
20.101;12.622
14.791;8.771
14.589;4.83
13.695;6.091
11.147;4.169
26.849;12.709
21.929;10.745
12.515;6.61
26.303;44.912
13.147;3.576
41.123;16.533
15.805;14.807
29.046;10.884
16.996;9.831
22.797;22.912
13.717;4.986
14.844;4.668
23.322;11.783
13.655;4.187
37.195;22.238
11.721;4.772
12.947;5.396
16.178;10.202
15.343;9.02
24.019;10.801
15.635;12.996
21.093;8.496
13.546;7.454
14.628;6.855
20.533;11.448
41.441;19.423
28.302;6.413
17.063;18.091
10.313;3.648
18.742;14.217
26.437;8.125
22.885;15.434
31.637;10.255
25.81;10.769
9.961;22.944
23.209;10.999
29.68;11.941
13.198;7.377
23.56;8.731
25.682;16.69
25.256;15.436
22.157;10.404
35.631;8.5
18.637;11.304
21.6;11.876
15.218;7.135
11.902;6.572
8.52;2.869
24.727;8.324
23.009;9.221
23.549;4.408
12.174;8.769
15.932;6.896
10.429;3.896
34.693;13.327
20.042;5.035
6.35;1.695
15.953;11.416
15.455;3.181
14.394;20.427
19.438;7.554
32.783;24.402
17.798;7.825
21.879;7.514
33.731;11.418
11.706;12.342
29.691;7.399
37.494;15.143
11.517;7.9
16.411;4.243
19.882;4.568
8.086;5.882
13.583;11.176
16.439;4.266
19.254;10.644
28.701;14.022
12.869;5.086
40.871;17.09
10.227;3.818
25.115;16.585
19.804;10.699
20.272;17.926
17.162;9.189
21.827;9.933
19.451;8.22
16.609;8.832
22.046;7.246
20.407;22.727
34.747;18.904
23.372;4.009
33.157;21.887
25.199;14.701
17.604;17.166
14.785;16.525
25.653;15.777
13.043;13.349
26.394;20.719
24.611;5.363
13.508;6.986
16.674;9.377
21.257;11.657
16.638;7.089
18.492;13.955
24.988;5.785
21.607;11.504
26.735;12.51
17.76;11.869
18.7;9.523
28.88;18.482
23.178;8.116
14.143;10.457
22.236;7.14
46.457;16.151
17.019;7.827
13.613;5.93
19.563;6.719
12.463;5.402
16.907;8.882
21.707;8.603
25.898;5.277
23.739;6.575
16.884;10.467
35.823;11.495
14.46;14.611
16.259;6.905
17.888;6.397
9.55;3.299
22.272;13.059
26.229;10.253
11.996;5.766
34.922;21.397
15.816;12.858
15.528;12.625
30.028;9.724
7.635;5.388
14.05;5.428
18.124;12.585
18.628;3.044
16.686;7.045
29.475;10.502
23.267;9.705
17.755;6.646
14.29;6.253
19.373;14.102
13.068;3.9
20.689;8.016
31.628;8.884
33.925;14.402
22.008;9.897
19.09;12.571
19.805;16.141
20.878;11.791
27.567;13.555
19.223;9.305
24.669;56.078
20.797;8.44
13.589;7.85
14.715;4.255
24.474;5.305
29.334;5.421
12.797;3.695
17.003;6.646
19.659;21.239
14.507;8.833
23.081;9.716
32.659;9.721
20.893;10.92
24.483;9.363
38.721;16.794
20.616;3.569
29.321;6.942
19.399;9.313
21.104;6.74
21.351;22.661
20.086;5.948
22.843;9.354
8.664;15.942
17.881;8.984
8.57;4.729
23.879;17.391
27.58;15.592
10.881;3.991
14.611;1.094
12.946;7.4
27.133;10.718
11.891;4.301
10.319;2.326
20.305;6.66
26.072;4.579
19.212;22.006
27.857;23.391
18.662;4.887
23.654;8.786
17.305;9.6
9.202;8.123
9.694;10.116
18.818;15.518
43.94;23.332
31.557;24.89
47.074;30.44
8.654;0.272
11.523;5.825
8.487;3.806
19.55;26.307
22.314;11.905
19.138;11.489
11.352;5.826
16.809;10.297
45.3;16.388
14.875;25.188
22.521;8.369
12.492;11.366
16.305;11.907
40.803;15.221
55.127;10.53
14.93;14.713
15.734;9.628
18.332;6.818
25.786;23.645
12.836;5.809
24.47;8.096
14.243;7.516
34.697;15.239
31.658;6.864
17.706;11.088
31.332;17.959
22.293;10.952
12.283;18.731
9.769;8.495
25.982;15.631
13.483;25.483
21.823;13.337
20.992;4.912
9.42;6.337
11.86;8.36
12.085;9.198
21.089;32.451
20.582;8.446
16.274;6.53
30.716;15.635
7.425;10.384
35.08;12.14
14.013;6.458
48.823;11.451
13.826;7.39
10.679;6.13
28.694;7.061
11.408;4.204
13.04;5.273
18.587;14.576
32.806;16.877
27.412;11.4
17.465;9.864
10.027;5.308
24.819;5.005
12.529;5.598
19.694;13.952
16.084;6.51
18.131;21.837
21.561;13.654
18.716;11.073
13.557;5.39
10.278;54.972
15.948;7.942
16.029;10.934
20.286;10.166
25.546;24.848
14.612;7.403
15.931;7.124
11.057;5.842
22.989;6.469
23.12;5.91
27.878;7.974
14.585;8.146
18.228;8.031
21.194;11.608
26.509;10.794
19.817;4.235
14.124;6.345
10.125;9.23
16.234;12.29
11.284;7.611
9.396;0.36
24.015;7.313
22.516;9.46
22.405;13.819
38.113;18.818
27.719;6.622
18.17;8.96
16.955;5.308
37.076;7.064
22.987;5.82
19.047;9.014
41.236;23.879
30.159;8.042
22.354;11.832
34.551;34.313
17.58;11.095
8.778;7.984
20.408;8.608
24.142;8.492
19.98;5.122
19.759;8.923
16.755;10.518
17.339;7.166
13.981;6.08
33.136;22.692
24.739;15.721
13.876;2.239
26.454;21.933
34.372;20.943
21.329;21.359
21.103;10.944
17.15;9.979
16.958;20.818
22.719;5.424
27.044;13.92
39.452;16.164
22.095;15.087
17.564;19.17
32.341;13.46
23.048;9.507
18.146;5.228
17.781;16.19
15.857;4.248
18.507;4.303
17.671;20.072
14.853;2.341
20.053;10.733
16.566;8.719
20.016;15.855
22.24;28.816
21.954;4.876
34.814;15.247
13.054;6.709
18.669;2.504
31.723;8.387
10.733;4.678
10.82;9.295
19.072;11.537
35.153;17.256
12.722;7.734
14.969;7.595
12.959;3.518
26.575;12.042
16.53;5.335
51.592;25.501
15.905;10.315
40.682;20.63
20.208;22.032
18.334;12.826
19.015;3.926
18.943;6.581
20.489;15.127
